00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi",00:00:01.200,00:00:04.200,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi"
00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:00:04.200,00:00:10.200,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
https://magpiebridgebrigade.cn
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:00:09.000,00:00:11.000,Theme: Unfortunate Love,,,
00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love.",00:00:14.133,00:00:37.000,"I can cut a thousand strands of hair;
But I cannot sever the tangled threads on my mind."
00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,",00:00:37.000,00:00:48.408,"Bowing with my hands clasped, I give away my throne.
Lowering my head, devoted to the beauty by my side."
00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:00:48.434,00:00:59.851,"The wheel of fate turns, granting blessings or misfortune.
Will it be destiny’s trial or reward?"
00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:00:59.893,00:01:11.000,"Heaven’s will cannot be known,
weaving together weals and woes."
00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?",00:01:11.040,00:01:22.626,"For lovers caught in eternal time,
who can break the spell of romance?"
00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,",00:01:22.776,00:01:33.975,"Bowing with my hands clasped, I give away my throne.
Lowering my head, devoted to the beauty by my side."
00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:01:34.090,00:01:45.343,"The wheel of fate turns, granting blessings or misfortune.
Will it be destiny’s trial or reward?"
00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:01:45.726,00:01:56.846,"Heaven’s will cannot be known,
weaving together weals and woes."
00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?",00:01:56.951,00:02:07.870,"For lovers caught in eternal time,
who can break the spell of romance?"
00:02:08.000,00:02:17.000,Who can break the spell of romance?,00:02:08.000,00:02:17.000,Who can break the spell of romance?
00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:02:18.200,00:02:23.200,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
https://magpiebridgebrigade.cn
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:02:22.260,00:02:23.670,真是个聪明的女人,00:02:23.360,00:02:24.713,What a clever woman.
00:02:25.350,00:02:28.810,你知道对聪明的女人,00:02:26.550,00:02:27.520,Do you know...
,,,00:02:28.503,00:02:29.979,what I would do...
00:02:30.060,00:02:30.930,我会怎么样,00:02:31.000,00:02:32.243,to a clever woman?
00:02:32.860,00:02:33.560,杀了我,00:02:34.000,00:02:35.000,You'd kill me?
00:02:34.730,00:02:37.440,可惜准噶尔人不杀救命恩人,00:02:35.800,00:02:37.440,"Unfortunately, the Dzungars would never"
,,,00:02:37.440,00:02:38.640,kill someone who saves them.
00:02:40.110,00:02:41.820,我根本就没想杀你,00:02:41.310,00:02:43.020,I have no intention of killing you.
00:02:43.410,00:02:44.610,聪明的女人,00:02:44.610,00:02:45.812,A clever woman
00:02:45.740,00:02:47.150,同时具有美貌,00:02:46.720,00:02:48.480,who is beautiful at the same time...
00:02:49.710,00:02:52.290,是很容易叫人喜欢的,00:02:50.720,00:02:53.480,can easily be an object of desire.
00:02:52.880,00:02:53.620,这位仁兄,00:02:53.880,00:02:54.880,"Sir,"
00:02:54.380,00:02:55.870,你的言辞过分了,00:02:55.400,00:02:56.880,your remarks are out of line.
00:02:58.380,00:03:01.170,我们准噶尔人喜欢的东西,00:02:59.580,00:03:00.960,We Dzungars...
00:03:01.720,00:03:02.750,就是喜欢,00:03:01.313,00:03:03.950,are not shy about what we like.
00:03:04.260,00:03:05.420,不仅仅喜欢,00:03:05.400,00:03:06.733,"When we fancy a thing,"
00:03:06.680,00:03:09.670,还要想方设法地得到它,00:03:07.800,00:03:10.760,we do everything we can to acquire it.
00:03:17.280,00:03:17.980,别忘了,00:03:18.360,00:03:19.360,Don't forget...
00:03:18.780,00:03:20.520,这是我们大清的山河,00:03:19.800,00:03:21.875,This is the land of the Great Qing.
00:03:30.830,00:03:31.620,有一天,00:03:31.773,00:03:33.068,The day may come
00:03:33.040,00:03:35.280,也可以是我们准噶尔人的土地,00:03:34.092,00:03:36.640,when this land becomes the territory of the Dzungars.
00:03:39.460,00:03:40.920,我们刚刚救了你,00:03:40.480,00:03:42.195,We saved your life just now.
00:03:41.970,00:03:43.380,自然也可以杀了你,00:03:43.040,00:03:44.800,But we can kill you just as easily.
00:03:45.430,00:03:46.340,就凭你,00:03:46.520,00:03:47.540,Can you?
00:03:48.220,00:03:49.380,还没那么容易吧,00:03:49.200,00:03:50.560,It wouldn't be so easy.
00:03:50.980,00:03:54.140,你们大清国从前好歹有个年羹尧,00:03:52.180,00:03:55.340,"In the past, at least your country had Nian Gengyao."
00:03:55.560,00:03:56.600,可现如今,00:03:56.720,00:03:58.000,"But now,"
00:03:57.770,00:03:59.810,连一个可用的将才都没有,00:03:58.800,00:04:01.120,you don't have a single competent general.
00:04:01.780,00:04:03.770,你连一个散兵游勇都不如,00:04:02.980,00:04:04.970,You're less capable than a runaway soldier.
00:04:06.160,00:04:07.990,我还未必放在眼里,00:04:07.320,00:04:09.155,I don't think you're worthy of my concern.
00:04:08.740,00:04:09.610,那是你幸运,00:04:09.720,00:04:10.720,You're lucky
00:04:11.540,00:04:12.530,因为你有伤,00:04:12.640,00:04:14.524,because I will not harm an injured man.
00:04:19.050,00:04:19.660,大人,,,
00:04:20.590,00:04:21.750,大人 大人,00:04:20.160,00:04:21.160,Sir!
00:04:23.260,00:04:24.250,大人 大人,00:04:21.680,00:04:22.875,Sir! Sir!
00:04:25.680,00:04:26.460,大人,00:04:24.460,00:04:25.450,Sir! Sir!
00:04:26.720,00:04:28.430,您您让我们找得好辛苦啊,00:04:26.720,00:04:27.720,Sir!
00:04:29.100,00:04:30.010,发生什么事了,00:04:27.920,00:04:29.630,It was so hard to find you.
00:04:31.140,00:04:31.880,刚才,00:04:30.160,00:04:31.210,What happened?
,,,00:04:32.280,00:04:33.280,I was...
00:04:33.270,00:04:34.930,我在山上被蛇咬伤了,00:04:34.400,00:04:36.130,bitten by a poisonous snake up the hill.
00:04:36.560,00:04:38.470,幸好他们救了我,00:04:37.760,00:04:39.560,Luckily they saved me.
00:04:43.400,00:04:45.860,多谢这位公子 还有两位姑娘,00:04:44.480,00:04:45.799,"Thank you very much, sir,"
00:04:46.570,00:04:47.440,救了我们大人,00:04:46.013,00:04:47.310,"and the two ladies,"
00:04:48.280,00:04:49.270,这位大人以后出门,00:04:47.571,00:04:48.715,for saving My Lord.
00:04:49.530,00:04:50.440,还是小心点为好,00:04:49.240,00:04:51.518,You should be more careful going out in the future.
00:04:51.240,00:04:53.450,说不定下次就不能像今日一样,00:04:52.440,00:04:53.476,"The next time,"
00:04:53.790,00:04:54.780,安然无恙地离去了,00:04:53.476,00:04:55.760,you might not be so lucky to leave unscathed.
00:04:56.460,00:04:58.160,你倒为我打算得清楚,00:04:57.660,00:04:59.360,That's very caring of you.
00:04:58.960,00:05:01.250,自然因为我看得出来,00:05:00.000,00:05:01.000,"It may seem so,"
00:05:01.550,00:05:03.000,尊驾是爱惜性命的人,00:05:01.200,00:05:04.000,but only because you value your own life.
00:05:04.720,00:05:06.000,按你们的话说,00:05:05.800,00:05:07.222,To use a phrase from your language ...
00:05:07.640,00:05:09.250,你倒是我半个知音了,00:05:08.640,00:05:10.583,you could be considered almost a soul mate of mine.
00:05:10.890,00:05:12.550,尊驾夸我是半个知音,00:05:12.000,00:05:13.750,"You said that as a compliment,"
00:05:13.060,00:05:14.720,可我只盼再也不见到您的尊容,00:05:14.000,00:05:15.680,but it will be my life-long fortune
