00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi",00:00:01.035,00:00:04.035,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi"
00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:00:04.060,00:00:10.060,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
https://magpiebridgebrigade.cn
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:00:09.000,00:00:11.000,Theme: Unfortunate Love,00:00:10.315,00:00:12.483,Theme: Unfortunate Love
00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love.",00:00:14.133,00:00:37.000,"I can cut a thousand strands of hair;
But I cannot sever the tangled threads on my mind."
00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,",00:00:37.000,00:00:48.408,"Bowing with my hands clasped, I give away my throne.
Lowering my head, devoted to the beauty by my side."
00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:00:48.434,00:00:59.851,"The wheel of fate turns, granting blessings or misfortune.
Will it be destiny’s trial or reward?"
00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:00:59.893,00:01:11.000,"Heaven’s will cannot be known,
weaving together weals and woes."
00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?",00:01:11.040,00:01:22.626,"For lovers caught in eternal time,
who can break the spell of romance?"
00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,",00:01:22.776,00:01:33.975,"Bowing with my hands clasped, I give away my throne.
Lowering my head, devoted to the beauty by my side."
00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:01:34.090,00:01:45.343,"The wheel of fate turns, granting blessings or misfortune.
Will it be destiny’s trial or reward?"
00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:01:45.726,00:01:56.846,"Heaven’s will cannot be known,
weaving together weals and woes."
00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?",00:01:56.951,00:02:07.870,"For lovers caught in eternal time,
who can break the spell of romance?"
00:02:08.000,00:02:17.000,Who can break the spell of romance?,00:02:08.000,00:02:17.000,Who can break the spell of romance?
00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:02:18.060,00:02:23.060,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
https://magpiebridgebrigade.cn
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:02:40.700,00:02:41.440,你曾经对我说,,,
00:02:41.780,00:02:43.440,你对男女之情已经绝望了,00:02:41.410,00:02:44.939,You once told me that you had only despair left for true love.
00:02:44.530,00:02:45.440,你也曾经说过,,,
00:02:45.700,00:02:47.410,你要忘掉一切与宫中有牵连的人,00:02:45.429,00:02:48.985,"You said you were going to
forget everyone connected to the palace."
00:02:49.330,00:02:50.700,可是如今的果郡王呢,00:02:50.238,00:02:52.056,But what now of Noble Prince Guo?
00:02:51.630,00:02:52.540,这你又怎么说,,,
00:02:53.210,00:02:53.870,是,00:02:52.611,00:02:53.985,What do you have to say?
00:02:54.710,00:02:56.120,我曾经是说过这样的话,00:02:54.213,00:02:55.193,You’re right.
00:02:56.380,00:02:58.000,曾经说的话就不算了吗,00:02:55.636,00:02:57.440,I once said such things.
,,,00:02:57.440,00:02:59.460,Don’t your past words count?
00:02:59.590,00:03:01.460,世事变化我们常常始料不及,00:03:00.650,00:03:02.904,Things always change in ways we cannot foresee.
00:03:02.640,00:03:04.220,曾经并不能把它当做永远,00:03:03.742,00:03:05.552,The past doesn't last forever.
00:03:05.430,00:03:08.470,就如曾经我家中鼎盛煌赫,00:03:06.490,00:03:09.840,"Just like my family was in its prime,"
00:03:09.390,00:03:11.100,曾经我是不谙世事的甄嬛,00:03:10.450,00:03:12.913,and I was the Zhen Huan unacquainted with worldly affairs.
00:03:12.150,00:03:13.560,可那都已经是曾经了,00:03:13.210,00:03:15.082,But that is all in the past.
00:03:15.650,00:03:17.480,即便我多么希望它不要过去,00:03:16.533,00:03:18.752,"No matter how much I wish time hadn't passed,"
00:03:18.740,00:03:20.070,可它终究还是过去了,00:03:19.879,00:03:21.323,it did after all.
00:03:20.820,00:03:22.110,我不想听你说这些,00:03:21.777,00:03:23.650,I don’t want to hear you say this.
00:03:24.320,00:03:25.280,你只跟我说,00:03:25.380,00:03:26.420,"Just tell me,"
00:03:26.540,00:03:28.370,你和果郡王到底是怎么回事,00:03:27.475,00:03:29.775,what is there between you and Noble Prince Guo?
00:03:30.410,00:03:33.000,我喜欢他 他也喜欢我,00:03:31.470,00:03:32.709,I love him.
00:03:34.040,00:03:34.830,仅此而已,00:03:33.190,00:03:34.309,"He loves me, too."
,,,00:03:35.017,00:03:35.993,That’s it.
