00:00:00.000,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi",00:00:00.500,00:00:03.000,"Empresses in the Palace—the Legend of Zhen Huan
Adapted from the novel by Liu Lian Zi"
00:00:03.000,00:00:09.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:00:03.000,00:00:09.000,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
https://magpiebridgebrigade.cn
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:00:09.000,00:00:11.000,Theme: Unfortunate Love,00:00:09.000,00:00:11.000,Theme: Unfortunate Love
00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love.",00:00:13.000,00:00:37.000,"Perturbed by the thoughts on my mind
no matter how hard I try to sever my love."
00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,",00:00:37.000,00:00:47.000,"I could give away my crown for the beauty by my side,"
00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:00:48.000,00:00:59.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:00:59.000,00:01:11.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?",00:01:11.000,00:01:22.000,"For the lovers of all time,
who can break the spell of romance?"
00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,",00:01:22.000,00:01:34.000,"I could give away my crown for the beauty by my side,"
00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals.",00:01:34.000,00:01:41.000,"but the wheel of fortune turns weals into woes,
and woes into weals."
00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life.",00:01:45.000,00:01:56.000,"No one is the master of their own destiny,
the vicissitudes throughout their life."
00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?",00:01:56.000,00:02:07.000,"For the lovers of all time,
who can break the spell of romance?"
00:02:08.000,00:02:17.000,Who can break the spell of romance?,00:02:08.000,00:02:17.000,Who can break the spell of romance?
00:02:17.000,00:02:22.000,"[contact translators] carsenwei@yahoo.com
[subtitles subscription] liberapay.com/ZHZSubbers",00:02:17.000,00:02:22.000,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
https://magpiebridgebrigade.cn
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:02:27.240,00:02:28.110,天冷了,00:02:28.220,00:02:29.620,The weather is getting cold.
00:02:28.800,00:02:31.070,过两天内务府要送过冬的东西来,00:02:29.700,00:02:32.560,"The Household Department will send over
winter supplies in a couple of days."
00:02:32.320,00:02:33.380,你告诉姜总管,,,
00:02:33.920,00:02:35.630,一应的绸缎衣料咱们都不要,00:02:33.180,00:02:34.780,Tell Chief Jiang that
00:02:36.240,00:02:37.630,全换了炭火炭盆来,00:02:34.940,00:02:38.400,"we want to exchange all our scheduled
clothes and material for charcoal and a brazier."
00:02:38.360,00:02:38.950,好,00:02:38.820,00:02:39.840,Yes.
00:02:39.160,00:02:41.750,另外再让他多送些水仙和梅花,00:02:39.840,00:02:42.660,"Also, ask him to send more narcissus and plum blossoms."
00:02:42.120,00:02:42.750,是,00:02:43.000,00:02:44.040,Yes.
00:02:43.400,00:02:45.700,那姜忠敏总算没有忘恩,,,
00:02:45.960,00:02:46.940,晓得知恩图报,00:02:44.320,00:02:48.040,"I'm glad that Jiang Zhongmin is
grateful and knows to repay your favor."
00:02:47.600,00:02:48.820,咱们宫里想要些什么,,,
00:02:49.200,00:02:50.070,但凡他能做主的,,,
00:02:50.440,00:02:51.830,都会一应给咱送来的,00:02:48.620,00:02:53.000,"He has been sending all we requested
as long as it is within his capabilities."
00:02:54.200,00:02:55.710,暖阁里要多用炭火,00:02:55.200,00:02:57.280,"You must supply plenty of charcoal to the Warm Chamber,"
00:02:57.320,00:02:59.880,你每日三次亲自送鲜花来,,,
00:03:00.200,00:03:01.260,供蝴蝶采食花粉,00:02:58.360,00:03:02.220,"and personally bring fresh flowers here
three times a day to feed the butterflies."
00:03:01.520,00:03:01.910,好,,,
00:03:02.240,00:03:02.910,一定要亲力亲为,00:03:02.440,00:03:02.980,Yes.
00:03:03.720,00:03:04.430,放心吧,00:03:02.980,00:03:04.300,Remember to do it yourself.
00:03:04.920,00:03:06.030,我要的衣服做好了吗,00:03:04.600,00:03:05.520,I will.
00:03:07.280,00:03:07.950,做好了,00:03:05.920,00:03:07.440,Is my dress ready?
00:03:08.520,00:03:09.150,快去拿,00:03:07.620,00:03:08.840,"Yes, it is."
00:03:11.000,00:03:12.270,云雁细锦的斗篷,00:03:09.380,00:03:10.720,Go get it.
00:03:12.600,00:03:13.630,按照小主的吩咐,00:03:11.740,00:03:15.540,"The cloak is made of fine satin with the pattern of
clouds and swan geese, per your bidding My Lady."
00:03:15.160,00:03:17.350,您看是天水碧的颜色,00:03:16.040,00:03:18.920,"Here, and the color is ""connected sky and waters""."
00:03:18.520,00:03:21.270,是 我要的就是这个,00:03:19.420,00:03:22.460,"Yes, this is just what I want."
00:03:29.320,00:03:31.910,终于有心思肯打扮自己了,00:03:30.140,00:03:33.300,You've finally made up your mind to dress nicely.
00:03:33.720,00:03:34.780,素服几个月,,,
00:03:35.640,00:03:37.110,既是因为没有悦己者,00:03:34.820,00:03:36.580,I have dressed plainly for the past months
00:03:37.440,00:03:38.310,可使我为他而容,00:03:36.600,00:03:39.600,not only because there was no worthy person to adorn myself for
00:03:39.120,00:03:40.590,也是为我那孩子服丧,,,
00:03:41.080,00:03:42.710,尽一尽我这个额娘的心意,00:03:40.100,00:03:43.560,but also honoring my child in the mourning period.
00:03:43.680,00:03:44.870,可是想通了吗,00:03:44.720,00:03:46.700,Have you gotten over it?
00:03:46.800,00:03:47.910,多谢姐姐教诲,00:03:47.680,00:03:49.620,"Thanks for enlightening me, Meizhuang."
00:03:48.680,00:03:50.790,今日之我已非昨日,00:03:49.660,00:03:51.860,I am no longer who I was.
00:03:51.560,00:03:55.030,好 既有此心事不宜迟啊,00:03:52.320,00:03:53.560,Good.
,,,00:03:53.560,00:03:56.180,"We should act quickly, now that you have the intention."
00:03:56.840,00:03:58.710,臣妾年氏,00:03:57.960,00:03:59.840,"Your Majesty,"
00:04:02.680,00:04:05.670,遇事焦躁,00:04:03.540,00:04:07.360,I was impetuous in carrying out my duty
00:04:09.320,00:04:11.110,轻重有失,00:04:10.360,00:04:12.780,and lost propriety.
00:04:19.840,00:04:22.190,但请皇上,00:04:20.580,00:04:24.280,I entreat
00:04:27.440,00:04:30.070,念在多年情分,00:04:28.560,00:04:32.440,Your Majesty's forgiveness
00:04:32.120,00:04:36.470,宽宥臣妾,00:04:32.840,00:04:37.760,by virtue of our years of affection
00:04:39.600,00:04:42.350,颂芝 等本宫写完这份陈情书,,,
00:04:42.760,00:04:43.980,你把它交给苏培盛,00:04:40.460,00:04:44.920,"Song Zhi, when I finish, send this letter to Su Peisheng"
00:04:45.080,00:04:46.140,劳他转给皇上,00:04:46.080,00:04:48.660,and ask him to deliver it to His Majesty.
00:04:48.240,00:04:51.590,娘娘为了皇上真是委曲求全了,00:04:49.360,00:04:52.840,Your Highness has suffered such indignity for His Majesty's sake.
00:04:53.400,00:04:54.750,委曲求全也好,00:04:54.420,00:04:56.040,Whether it's indignity
00:04:55.480,00:04:56.790,陈情表述也好,00:04:56.440,00:04:58.160,"or pleading for understanding,"
00:04:59.200,00:05:02.820,本宫只想让皇上看在多年情分,00:05:00.080,00:05:03.700,I simply wish that His Majesty would cease ignoring me
00:05:04.200,00:05:05.950,不要把本宫冷落在这儿,00:05:05.200,00:05:07.680,and remember the old times.
00:05:10.280,00:05:13.230,奴婢听说碎玉轩也是如此,00:05:11.300,00:05:14.340,I heard that the Palace of Pearl Jade is in the same situation.
00:05:13.680,00:05:15.390,皇上再没召见过莞嫔,00:05:14.580,00:05:16.540,His Majesty never summoned Concubine Sourire again.
00:05:15.920,00:05:16.980,那是她的报应,00:05:16.820,00:05:18.300,She deserves it.
00:05:18.520,00:05:20.510,现在本宫管不了那么多了,00:05:19.620,00:05:21.880,I don't care about her now.
00:05:21.200,00:05:24.950,只希望皇上心里能够有本宫就好,00:05:22.180,00:05:25.820,All I want is His Majesty to have me in his heart.
00:05:30.920,00:05:32.430,还不够烂 再炖炖,00:05:31.900,00:05:34.080,Not soft enough. Stew it for longer.
00:05:35.640,00:05:36.620,扇得太大了,,,
00:05:37.600,00:05:38.510,要文火炖,00:05:36.440,00:05:37.960,You fan too forcefully.
00:05:38.800,00:05:39.750,乌鸡老了可不好吃,00:05:38.540,00:05:39.640,Stew with gentle heat.
00:05:41.440,00:05:42.030,你看着火,00:05:39.640,00:05:41.280,The black chicken doesn't taste good if it's hardened.
00:05:42.320,00:05:43.710,等下加点红枣和黄茂,00:05:42.140,00:05:43.140,Watch the stove.
,,,00:05:43.140,00:05:44.880,Put in some dried dates and astragalus later.
00:05:44.200,00:05:46.190,小主脸色不好 得多补补,00:05:45.120,00:05:47.420,My Lady looks pale. She needs those nourishing herbs.
00:05:54.840,00:05:56.150,浣碧姐姐 帮我一下,00:05:55.860,00:05:57.860,"- Jade, can you lend me a hand?
- Aye."
00:05:57.960,00:05:59.270,把这蝴蝶往前挪一下,00:05:58.920,00:06:00.760,Can you move the butterflies a bit forward?
00:06:01.240,00:06:01.910,好香啊,,,
00:06:02.840,00:06:04.470,能不香吗我的小姑奶奶,00:06:01.480,00:06:03.300,"Ahh, it smells so good."
00:06:05.280,00:06:06.420,不弄出些香味来,00:06:03.940,00:06:05.860,"Good heavens, how can it not be?"
00:06:06.760,00:06:08.390,小主的斗篷怎么会香呢,00:06:06.200,00:06:09.220,I have to bring out the fragrance to perfume My Lady's cloak.
00:06:09.680,00:06:11.430,你呀好生看着这些炭火,00:06:10.700,00:06:12.460,You'll have to watch the fire closely
00:06:11.720,00:06:12.860,小心冻坏了这些蝴蝶,00:06:12.680,00:06:14.680,in order to keep the butterflies warm.
00:06:25.360,00:06:26.070,皇上,00:06:26.220,00:06:27.620,Your Majesty.
00:06:34.200,00:06:36.830,皇上好好地怎么叹气呀,00:06:35.140,00:06:37.760,Why did Your Majesty sigh?
00:06:39.080,00:06:42.590,朕在看年氏的陈情书,00:06:40.180,00:06:43.700,I am reading a pleading letter from Nian.
00:06:44.080,00:06:45.140,字字恳切,00:06:45.040,00:06:46.660,Every word is sincere.
00:06:46.560,00:06:48.550,朕想起与她多年的情分,,,
00:06:49.560,00:06:50.700,实在是感慨,00:06:47.580,00:06:52.000,It makes me think about the past years with her.
00:06:52.520,00:06:53.830,一夜夫妻百日恩,,,
00:06:54.600,00:06:56.070,皇上是长情之人,00:06:53.520,00:06:55.640,"""Each day in a marriage fosters a hundred days of devotion."""
00:06:56.800,00:06:58.350,念旧也是理所应当,00:06:55.780,00:06:57.620,Your Majesty is a person with lasting affection.
00:06:59.560,00:07:01.470,姐姐失子之痛过了那么久,00:06:57.760,00:07:00.060,It's reasonable to feel emotional about the past.
00:07:02.520,00:07:03.660,大约也好多了,00:07:00.520,00:07:04.820,"It has been so long, Sourire's sorrow over her loss should have lightened."
00:07:04.600,00:07:06.510,皇上若是想念年妃娘娘,00:07:05.560,00:07:07.480,"If Your Majesty misses Consort Nian,"
00:07:07.320,00:07:08.510,不如去看看她吧,00:07:08.360,00:07:10.180,you should visit Her Highness.
00:07:10.320,00:07:12.830,莞嫔朕尚且不忍去看,00:07:11.400,00:07:13.920,"I don't have the heart to visit Concubine Sourire,"
00:07:13.640,00:07:14.780,更何况年妃,00:07:14.440,00:07:16.140,let alone Consort Nian.
00:07:18.960,00:07:19.630,罢了,00:07:19.760,00:07:21.080,Forget it.
00:07:25.480,00:07:27.270,明明最恨以色侍他人,00:07:26.580,00:07:28.560,"I disdain those who ""adorn themselves to please others""."
00:07:28.240,00:07:29.030,可如今,00:07:29.180,00:07:30.420,"But now,"
00:07:29.800,00:07:31.590,我却只能以容色吸引他,00:07:30.780,00:07:33.160,I can only please him with my appearance.
00:07:33.040,00:07:36.230,听说前几日年妃上表请罪,00:07:33.980,00:07:38.180,"I heard that Consort Nian submitted a sincere
pleading letter to seek punishment from His Majesty."
00:07:36.520,00:07:37.270,言辞恳切,,,
00:07:38.240,00:07:39.590,皇上颇为动容,,,
00:07:40.160,00:07:43.390,只是暂时还未置可否,00:07:39.260,00:07:44.380,"His Majesty was touched, but hasn't made any comments."
00:07:44.440,00:07:46.310,年羹尧在前朝炙手可热,00:07:45.520,00:07:47.720,"Nian Gengyao is ""burningly favored"" in the imperial court."
00:07:47.040,00:07:50.740,长此下去年世兰迟早会复宠,00:07:47.940,00:07:51.580,"Given that, Nian Shilan will eventually regain favor."
00:07:51.920,00:07:53.350,到那时候就棘手了,00:07:52.960,00:07:55.160,"That would put ""thorns and thistles in our hands""."
00:07:57.160,00:07:59.030,你看下雪了,00:07:58.160,00:08:00.220,"Look, it's snowing."
00:08:00.000,00:08:00.710,是啊,00:08:00.920,00:08:01.860,Yes.
00:08:01.600,00:08:04.790,初雪之日皇上总会在毓庆宫家宴,00:08:02.460,00:08:04.000,"On the day of the first snowfall,"
,,,00:08:04.000,00:08:06.760,"His Majesty always hosts a family banquet
at the Palace of Commencing Celebration."
00:08:14.320,00:08:16.190,今年的初雪来得晚,00:08:15.320,00:08:17.680,The first snowfall came later than usual.
00:08:17.760,00:08:20.190,虽然来晚了却是一场大雪,00:08:18.660,00:08:21.240,"It did, but it is a heavy one."
00:08:20.960,00:08:22.310,瑞雪兆丰年,00:08:21.960,00:08:23.500,"""Timely snow foretells a bumper harvest."""
00:08:22.600,00:08:25.630,明年一定会是丰年安泰的景象,00:08:23.580,00:08:26.540,Next year will enjoy peace and prosperity.
00:08:31.880,00:08:33.270,莞嫔还是没来吗,,,
00:08:33.920,00:08:35.910,一早就遣槿汐来回话,00:08:32.980,00:08:34.660,Is Concubine Sourire still not attending?
00:08:36.240,00:08:37.070,说身体不适,00:08:34.900,00:08:38.120,"She sent Jinxi over early this morning
to report that she was feeling unwell."
