,,,00:00:00.000,00:00:02.000,Civilizational State (Part One)
00:00:02.400,00:00:06.030,秘境国家具有超强的历史底蕴和文化,00:00:02.160,00:00:06.680,"My basic idea is that a “civilizational state” inherits abundant historical and cultural legacies,"
00:00:06.031,00:00:09.180,他不会跟着其他国家亦步亦趋,00:00:06.680,00:00:09.120,so it will not follow every step of other countries.
00:00:09.181,00:00:10.920,没有时候一项国际接轨,00:00:09.120,00:00:12.300,"In some cases, people will lose their own features in internationalization."
00:00:10.921,00:00:12.360,国际化就把自己给忘了,,,
00:00:12.361,00:00:14.940,在这个改革的道路上就哪些能干,00:00:12.340,00:00:15.460,"On the road to reform, what can we change and what should we hold up to?"
00:00:14.941,00:00:16.110,哪些就不能改,,,
00:00:16.111,00:00:19.890,中国特色社会主义制度吸取了哪些有益的一些养分,00:00:15.760,00:00:19.780,What positive experience did our present Socialist System with Chinese Characteristics absorb?
00:00:19.891,00:00:21.870,要建立制度认同,00:00:19.780,00:00:23.320,Institutional acceptance must no longer be a vague concept. It must be established.
00:00:21.871,00:00:23.670,不能再真的云里雾里的,,,
00:00:23.671,00:00:26.730,这就是中国青张尾数,00:00:23.500,00:00:26.800,China Now with Zhang Weiwei
,,,00:00:26.800,00:00:31.000,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
Twitter/FB/IG @BrigadeMagpie 微信公众号/微博: 鹊桥小队翻译组"
,,,00:00:31.620,00:00:34.575,Bullet comment is good design.
00:00:31.800,00:00:37.440,弹幕真的是一个特别好的设计等下阶段红色的那个名字,00:00:34.580,00:00:36.120,Look at this comment.
,,,00:00:36.360,00:00:39.100,"- The one in red?
- Yes."
00:00:37.441,00:00:41.130,那个这个每个国家形成的历史环境人群都不同,00:00:39.100,00:00:42.195,"""Every country is built upon a different history, environment, and people,"
00:00:41.131,00:00:44.880,自然会有每个国家自己的道路,00:00:42.195,00:00:44.275,"""so naturally, every country has its unique path of development."
00:00:44.881,00:00:48.150,美国和英国的命中速度还拍不一样的发展道路也不同,00:00:44.665,00:00:47.825,"""Even the democracies in the US and the UK are different from each other,"
,,,00:00:47.825,00:00:49.605,"""and they take different paths as well,"
00:00:48.151,00:00:51.840,凭什么他们要质疑中国独有的模式和制度的这个,00:00:49.605,00:00:51.400,"""so why can't they tolerate a different Chinese path?"""
00:00:51.841,00:00:55.710,其实我们这几个媒体人经常碰到西方媒体,00:00:51.400,00:00:55.545,"Working in media, we always meet people working in Western media."
00:00:55.711,00:00:57.270,三个都在国外呆过,00:00:55.545,00:00:57.000,We have all been abroad.
00:00:57.271,00:00:58.410,我觉得就是那种,00:00:57.000,00:00:59.800,"In my opinion, they just think you are different from them."
00:00:58.411,00:01:00.090,他就认为你跟他不一样,,,
00:01:00.091,00:01:02.370,因为你不是西式民主国家,00:00:59.800,00:01:04.300,You don't adopt western democracy in the form of its political and social systems.
00:01:02.371,00:01:04.620,从政治制度上你的社会制度上,,,
00:01:04.621,00:01:06.960,所以你做的一切都是坏,00:01:04.300,00:01:06.000,"So, you are wrong in everything."
00:01:06.961,00:01:09.030,一切都是不好的,00:01:06.765,00:01:08.045,Everything is bad.
00:01:09.031,00:01:11.070,2004年,,,
00:01:11.071,00:01:15.270,当时英国独立电视台ITV一的一个制片人是个主播,00:01:08.675,00:01:17.000,"In 2004, a producer and a host of ITV flew to Beijing on October 1st."
00:01:15.271,00:01:16.350,10月1号,,,
00:01:16.351,00:01:17.220,然后他被他逮住了,,,
00:01:17.221,00:01:18.360,我声音正好,00:01:17.000,00:01:19.400,"I invited her: ""Let's go to visit the Forbidden City."""
00:01:18.361,00:01:20.160,我带你去看故宫,,,
00:01:20.161,00:01:23.190,然后大家知道十一的不同的是什么样的,00:01:20.055,00:01:23.400,You all know the Forbidden City on October 1st each year. [the National Day holiday]
00:01:23.191,00:01:26.760,因为天安门东天安门西地铁站是不开的,00:01:23.400,00:01:26.400,"The two subway stations ""Tiananmen East"" and ""Tiananmen West"" are closed."
00:01:26.761,00:01:28.590,你只能在西单下车,00:01:26.400,00:01:28.345,You have to get off at the Xidan station.
00:01:28.591,00:01:29.520,西单下来呢,,,
