,,,00:00:00.100,00:00:01.740,"[Avoid “taking a Part for the Whole""]"
00:00:02.000,00:00:03.320,把这个大象和跳蚤,00:00:01.740,00:00:03.740,Confusing elephants with fleas
00:00:03.320,00:00:04.240,放在一起,,,
00:00:04.240,00:00:05.280,得出一个结论,00:00:03.740,00:00:06.460,will lead to an unconvincing conclusion.
00:00:05.280,00:00:06.640,很难令人信服,,,
00:00:06.680,00:00:08.560,也有中国人认为说,00:00:06.680,00:00:08.640,There are also Chinese who think that
,,,00:00:08.640,00:00:09.780,online shopping and express delivery
00:00:08.560,00:00:11.720,网购快递是建立在剥削快,00:00:09.780,00:00:10.900,are on the basis of
00:00:11.760,00:00:13.440, Ed小哥的基础之上,00:00:10.900,00:00:13.280,exploiting the delivery man.
00:00:13.440,00:00:14.720,中国现在的制度,00:00:13.280,00:00:15.540,Can China's current system avoid
00:00:14.720,00:00:15.640,能不能避免,,,
00:00:15.640,00:00:16.760,因贫富分化,00:00:15.540,00:00:17.880,"social unrest caused by the polarization
between the rich and the poor?"
00:00:16.760,00:00:18.320,引起的社会动荡,,,
00:00:18.400,00:00:20.760,模式是怎么把不同的经济利益,00:00:18.060,00:00:19.820,How does the China Model blend
00:00:20.760,00:00:21.080,集团,00:00:19.900,00:00:21.020,various new interest groups
00:00:21.080,00:00:23.680,吸纳到现有的政治制度当中,00:00:21.020,00:00:23.820,into the existing political system?
00:00:23.880,00:00:25.520,这就是中国,00:00:23.820,00:00:25.440,China Now with Zhang Weiwei
00:00:25.800,00:00:27.360,听张维维说,00:00:25.440,00:00:29.120,"Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
Twitter/FB/IG @BrigadeMagpie 公众号/微博: 鹊桥小队翻译组"
00:00:30.920,00:00:31.800,嗯,,,
00:00:32.280,00:00:33.240,嗯嗯嗯,,,
00:00:33.480,00:00:34.280,中国太大了,00:00:32.980,00:00:34.240,China is so large.
00:00:34.320,00:00:34.720,这个角度,00:00:34.240,00:00:35.180,Whether from this angle
00:00:34.720,00:00:35.760,看也是那个角度看,00:00:35.180,00:00:36.200,or another.
00:00:35.760,00:00:37.080,是就很容易产生,,,
00:00:37.120,00:00:38.600,盲人摸象的这种现象,00:00:36.220,00:00:38.740,"It is easy to be like ""the blind men and an elephant"".
[making biased judgment]"
00:00:38.600,00:00:40.480,你比如有像拿望远镜看的,00:00:38.780,00:00:40.320,Someone is viewing through a telescope
00:00:40.520,00:00:42.760,有的是拿那种就是透视镜去看,00:00:40.320,00:00:42.420,while others through spherical lenses.
00:00:42.800,00:00:45.040,你这个画面不是变大变小,00:00:42.420,00:00:44.980,The picture is either changing size
00:00:45.080,00:00:46.040,要么就是扭曲,00:00:44.980,00:00:45.980,or getting twisted.
00:00:46.040,00:00:47.880,他不是通过自己的眼睛看,00:00:46.040,00:00:47.760,He did not see through his own eyes.
00:00:47.920,00:00:50.080,因为他没有真正实际到中国来走,00:00:47.920,00:00:49.640,Because he has not practically
00:00:50.080,00:00:50.560,一走,00:00:49.640,00:00:50.660,come to China.
00:00:50.560,00:00:51.680,前两天我看到一句话,00:00:50.660,00:00:51.840,I read a quote the other day.
00:00:51.720,00:00:52.680,我觉得特别有道理,00:00:51.840,00:00:52.900,I think it makes sense.
00:00:52.720,00:00:54.320,他说中国那么大,00:00:52.900,00:00:54.200,China is so large.
00:00:54.320,00:00:56.160,你以为人尽皆知的事情,00:00:54.200,00:00:56.080,"What you think everyone knows,"
00:00:56.160,00:00:57.240,有可能还有13亿人,00:00:56.160,00:00:58.060,might be unknown to 1.3 billion people.
00:00:57.240,00:00:58.280,一人是不知道的,,,
00:00:58.320,00:00:59.000,嗯哼,00:00:58.140,00:00:58.940,Yes (laughs)
00:00:59.000,00:01:00.880,我觉得这个比喻非常形象,00:00:59.060,00:01:00.820,I think it’s a vivid metaphor.
00:01:00.920,00:01:01.560,不仅是国,00:01:00.820,00:01:02.080,"Not only the ordinary Chinese,"
00:01:01.600,00:01:01.880,国人,,,
00:01:01.920,00:01:03.280,中国的很多知识界的,00:01:02.080,00:01:03.700,but many intellectuals in China
00:01:03.280,00:01:03.840,很多人,,,
00:01:03.880,00:01:04.960,对中国完全不了解,00:01:03.700,00:01:05.020,have no idea about China at all.
00:01:04.960,00:01:06.760,比如说什么中等收入陷阱,00:01:05.120,00:01:06.700,"For instance, they worry about “middle-income trap”"
00:01:06.760,00:01:07.560,就以德陷阱,00:01:06.700,00:01:08.260,"and “Thucydides Trap” [tendency towards war between
emerging power and hegemon]"
00:01:07.560,00:01:08.760,我们看到现在他用的模式,,,
00:01:08.760,00:01:09.400,跟例子,,,
00:01:09.400,00:01:10.760,经验全是国外的,00:01:08.280,00:01:10.840,All the examples and models are from abroad.
00:01:10.800,00:01:11.640,关键还在于他,00:01:10.840,00:01:12.180,The key is whether one is willing to
00:01:11.680,00:01:13.200,愿不愿意把你当做一个,,,
00:01:13.200,00:01:14.320,发展程度不一,00:01:12.180,00:01:14.560,think of China as a country with unbalanced development
00:01:14.320,00:01:15.800,那么国家非常复杂的一个国家,00:01:14.560,00:01:16.400,and complicated national conditions.
00:01:15.840,00:01:17.120,去看待中国,,,
00:01:17.160,00:01:19.080,尽管这些年经济发展的,00:01:16.400,00:01:19.840,"China's economy has developed rapidly over the years,"
00:01:19.120,00:01:19.600,很快,,,
00:01:19.600,00:01:20.720,人均收入也在上升,00:01:19.840,00:01:21.380,"with per capita income also rising,"
00:01:20.720,00:01:22.360,但还是一个发展中国家,00:01:21.380,00:01:22.600,but China is still a developing country.
00:01:22.560,00:01:24.520,这个结论这个判断,00:01:22.660,00:01:23.820,This conclusion
00:01:24.520,00:01:25.920,和他的出发点相悖,00:01:23.820,00:01:26.000,is in conflict with their starting point
00:01:25.960,00:01:28.160,因为他认为你不是发展中国家,00:01:26.000,00:01:28.220,—they don't think China is a developing country.
00:01:28.240,00:01:30.400,就是一个心态的问题,00:01:28.220,00:01:30.320,It’s all about the mindset.
00:01:30.400,00:01:32.160,你面对未知事物的时候,00:01:30.380,00:01:32.240,"When facing the unknown,"
00:01:32.160,00:01:35.000,你是抱着想多了解他的心态去看,00:01:32.240,00:01:35.160,you either want to know more about it
00:01:35.080,00:01:37.080,还是说我先预设,00:01:35.160,00:01:38.480,or rely on your preconceived notions.
00:01:37.120,00:01:38.160,它是一种什么状态,,,
00:01:38.160,00:01:39.080,先把帽子给他带,00:01:38.480,00:01:39.600,Put a label on it first.
00:01:39.080,00:01:41.520,我在用我已知的东西网上去套哦,00:01:39.640,00:01:41.680,And then apply it with the known.
00:01:41.560,00:01:43.680,我摸到的这个好像是个图情噢,00:01:41.680,00:01:43.780,"For example, the thing I touched seemed to be a bump."
00:01:43.680,00:01:44.760,那就是鼻子,00:01:43.780,00:01:44.780,Then I said that's the nose.
00:01:44.800,00:01:46.120,其实它有可能是耳朵,00:01:44.920,00:01:46.300,"In fact, it might be an ear instead."
00:01:46.120,00:01:47.320,但问题是有的,00:01:46.380,00:01:48.760,But the problem is that some people
00:01:47.360,00:01:49.440,就真的就是闭着眼睛,00:01:48.760,00:01:50.160,just close their eyes and do not want to see.
00:01:50.040,00:01:51.680,愿不愿意不愿意,00:01:50.160,00:01:51.860,Then whether they are willing to
00:01:51.680,00:01:52.720,和我们探讨这个问题,00:01:51.980,00:01:53.100,discuss this problem with us.
00:01:52.760,00:01:55.680,我觉得其实还是要耐下心来去,00:01:53.100,00:01:56.140,"In fact, I think it is necessary to communicate patiently."
00:01:55.680,00:01:56.080,沟通,,,
00:01:56.120,00:01:56.840,方法很简单,00:01:56.140,00:01:56.860,There is an easy way.
00:01:56.840,00:01:57.960,开放旅游业就行了,00:01:56.920,00:01:58.060,Just open up tourism.
00:01:57.960,00:01:59.840,让他们先到中国实体来玩玩来,00:01:58.060,00:01:59.720,Let them first visit China themselves.
,,,00:01:59.720,00:02:00.420,Then they will see.
00:01:59.880,00:02:01.440,就知道不是有那个段子嘛,00:02:00.420,00:02:01.420,There is a joke that
00:02:01.600,00:02:02.760,说一个印度朋友说,00:02:01.420,00:02:02.520,an Indian friend says
00:02:02.800,00:02:03.360,我们印度人,,,
00:02:03.360,00:02:05.200,没有什么不能用手来吃的,00:02:02.520,00:02:05.220,Indians can eat anything by hand.
00:02:05.600,00:02:06.240,火锅试试,00:02:05.220,00:02:06.620,Then how about hot pot?
00:02:06.240,00:02:07.520,对主要幽默一点,,,
00:02:07.520,00:02:08.480,好像狠一点,00:02:06.760,00:02:09.260,"Although just being humorous and a little bit cruel,"
00:02:08.480,00:02:09.760,有效真的很有效,,,
00:02:09.760,00:02:11.360,其实我们仔细想一想啊,00:02:09.260,00:02:10.840,it really works.
00:02:11.360,00:02:12.640,40年前,00:02:10.940,00:02:12.360,"In fact, let's rethink this more carefully."
00:02:12.640,00:02:14.240,就改革开放之前的时候,00:02:12.360,00:02:14.280,"Forty years ago, before the reform and opening up,"
00:02:14.240,00:02:16.160,我们对于世界的这种判断,00:02:14.300,00:02:16.180,did we make an overall judgment of the world
00:02:16.320,00:02:18.160,有没有一点盲人摸象的意思,00:02:16.240,00:02:18.200,"like ""the blind men feeling the elephant""?"
00:02:18.160,00:02:19.160,对这主观对,00:02:18.200,00:02:19.420,"Yes, we also might have been subjective."
00:02:19.160,00:02:20.920,所以说我们就是一个过程,00:02:19.420,00:02:21.240,So we are going through that process.
00:02:20.920,00:02:22.840,我们自己唉逐渐越来越开放,00:02:21.240,00:02:24.020,"We are gradually becoming more and more
open and confident."
00:02:22.840,00:02:23.840,越来越自信,,,
00:02:23.880,00:02:25.880,我们对于世界的这种判断,00:02:24.540,00:02:26.180,And our judgment of the world
00:02:25.920,00:02:26.960,越来越,,,
00:02:27.000,00:02:28.480,基于最真实的那种状态,00:02:26.180,00:02:28.440,is getting closer to reality.
00:02:28.480,00:02:29.240,我倒是觉得,00:02:28.480,00:02:29.320,I do think that
00:02:29.240,00:02:31.000,现在一个比较重要的点,00:02:29.320,00:02:30.840,the more important point
00:02:31.000,00:02:31.680,是在于,,,
00:02:31.800,00:02:33.640,中国人自己对自己的认知,00:02:30.900,00:02:34.960,"lies in the self-awareness of Chinese
people being incomplete."
00:02:33.640,00:02:34.760,其实还不够,,,
00:02:34.800,00:02:36.080,我觉得很多焦虑,,,
00:02:36.080,00:02:38.440,就来自于对自己的不够了解,00:02:35.080,00:02:37.740,"I think a lot of anxiety comes from
the incomplete understanding of oneself."
,,,00:02:37.980,00:02:39.080,Not knowing enough about ourselves.
00:02:38.440,00:02:40.280,甚至就是说我们过去几十年,00:02:39.080,00:02:40.280,Even in the past few decades
00:02:40.280,00:02:42.000,我们很认真的睁开眼睛,00:02:40.400,00:02:41.940,We opened our eyes
00:02:42.040,00:02:43.320,在看这个世界,00:02:41.940,00:02:43.240,to look at the world very carefully.
