00:00:00.760,00:00:02.320,嗯嗯嗯嗯嗯嗯嗯嗯嗯,,,
00:00:02.640,00:00:05.200,阿拉伯之春变成阿拉伯之冬,00:00:02.500,00:00:06.960,"It is now undeniable that the
""Arab Spring"" has turned into ""Arab Winter""."
00:00:05.200,00:00:07.440,今天是一个不争的事实,,,
00:00:07.440,00:00:08.400,埃及的问题,,,
00:00:08.400,00:00:10.640,不是一个民主与专制的问题,00:00:07.700,00:00:10.615,"Egypt's issue is not about democracy or autocracy,"
00:00:10.640,00:00:13.000,而是国家治理好坏的问题,00:00:10.620,00:00:12.740,but whether the country is being misgoverned or not.
00:00:13.240,00:00:14.520,如果我们意识不到,,,
00:00:14.560,00:00:16.160,政治生活的严峻性,00:00:13.040,00:00:16.420,We will be easily influenced by an idealized illusion
00:00:16.160,00:00:17.560,就很容易被一种,,,
00:00:17.560,00:00:19.760,理想化的这种幻想,00:00:16.480,00:00:20.300,if we cannot realize the significance of political life.
00:00:19.800,00:00:21.480,所影响阿拉伯之春,,,
00:00:21.480,00:00:22.680,对欧盟以及欧洲,00:00:20.780,00:00:23.860,"How significant is the impact of the ""Arab Spring""
on the EU and Europe?"
00:00:22.680,00:00:23.960,产生了多大的影响,,,
00:00:24.200,00:00:25.800,这就是中国,,,
00:00:26.120,00:00:27.760,听张维维说,00:00:24.300,00:00:28.240,"China Now with Zhang Weiwei
Translators: The Magpie Bridge Brigade 鹊桥小队翻译组
Twitter/FB/IG @BrigadeMagpie 微信公众号/微博: 鹊桥小队翻译组"
00:00:28.640,00:00:30.360,埃及一直以来,00:00:28.840,00:00:31.820,"For Chinese people, Egypt is most recognized for its tourism."
00:00:30.360,00:00:31.360,对于中国人的印象,,,
00:00:31.360,00:00:33.440,就是旅游在阿拉伯之春闹起来,,,
00:00:33.440,00:00:33.720,以后,00:00:31.825,00:00:35.215,"However, after the ""Arab Spring"","
00:00:33.720,00:00:35.200,一直到后来你会发现,,,
00:00:35.400,00:00:37.200,很多的包括中国大使馆,00:00:35.460,00:00:38.180,"many organizations, including the Chinese Embassy,"
00:00:37.240,00:00:39.640,都向游客不停的发布警告,00:00:38.185,00:00:40.980,"constantly issue warning to Chinese tourists
to prioritise safety."
00:00:39.640,00:00:40.160,说,,,
00:00:40.160,00:00:41.480,如果你去埃及旅游行,,,
00:00:41.480,00:00:42.440,一定注意安全,,,
00:00:42.440,00:00:45.440,很多景点的保障措施是什么,00:00:40.980,00:00:46.940,"At many scenic spots, there are
soldiers carrying loaded weapons to ensure security."
00:00:45.440,00:00:47.160,是拿鹤枪实弹的大病,,,
00:00:47.160,00:00:48.800,当时西方说的,00:00:47.120,00:00:49.960,The western countries promised to bring the light of
00:00:49.280,00:00:51.120,把自由民主之光,,,
00:00:51.120,00:00:52.520,带到了阿拉伯世界的,00:00:49.965,00:00:53.295,freedom and democracy to Arab World.
00:00:52.520,00:00:54.400,第一场大的运动,,,
00:00:54.440,00:00:55.800,结果导致的结果,00:00:53.315,00:00:55.845,"However, their first move resulted in"
00:00:55.840,00:00:56.920,一直到现在为止,,,
00:00:56.920,00:00:58.880,埃及的局势都不是很稳定,00:00:55.845,00:00:58.625,"turbulence in Egypt, even until now."
00:01:00.000,00:01:01.120,他是11年发生了,00:00:58.760,00:01:01.840,"The so-called ""Arab Spring"" happened in 2011."
00:01:01.360,00:01:02.440,所谓的阿拉伯之春,,,
00:01:02.480,00:01:03.800,我12 13年的时候,,,
00:01:03.800,00:01:05.440,正好认识了一位埃及的记者,00:01:02.020,00:01:06.600,"I was acquainted to an
Egyptian reporter in 2012 or 2013."
00:01:05.440,00:01:06.560,是一位男记者,,,
00:01:06.600,00:01:07.920,当时我们也问他,,,
00:01:07.920,00:01:08.600,就是在埃及,,,
00:01:08.600,00:01:09.640,现在是个什么情况,00:01:06.800,00:01:10.755,"We asked him about the situtation in Egypt
one or two years after the ""Arab Spring""."
00:01:09.640,00:01:11.400,因为你当时已经过去一两年了,,,
00:01:11.400,00:01:13.400,然后他就非常惋惜地说,00:01:10.755,00:01:13.995,"He was pitiful saying that Egypt used to be very safe,"
00:01:13.400,00:01:15.880,之前像你们中国游客来的时候,00:01:13.995,00:01:16.595,"especially in Cairo, the capital city,"
00:01:15.920,00:01:16.080,说,,,
00:01:16.120,00:01:17.160,埃及是非常安全的,,,
00:01:17.200,00:01:18.560,有几个首都开罗说,00:01:16.595,00:01:18.795,when Chinese tourists visited.
00:01:18.600,00:01:19.880,现在你如果一个女性,,,
00:01:19.920,00:01:21.280,在开罗街头走的话,00:01:18.795,00:01:21.235,"But now, you are very likely to face various levels of harassment"
00:01:21.280,00:01:22.880,你十有八九一定会碰到,,,
00:01:22.920,00:01:26.200,对你进行各种从大到小各种骚扰,00:01:21.240,00:01:27.040,"if you are a woman walking on the street in Cairo,
which is not safe at all."
00:01:26.200,00:01:27.400,其实是非常不安全的,,,
00:01:27.440,00:01:28.600,这是一个埃及记者,00:01:27.220,00:01:29.960,This is the observation by an Egyptian reporter.
00:01:28.600,00:01:30.160,他给出的一个观察,,,
00:01:30.200,00:01:32.040,所以问题就是可能一开始,00:01:30.320,00:01:32.520,So the issue is:
00:01:32.040,00:01:35.560,大家怀有一种美好的渴望和想象,00:01:32.525,00:01:35.475,why did the hope and aspiration the people held
00:01:35.560,00:01:37.840,但是为什么最后会演变成了目前,00:01:35.480,00:01:39.800,turn into the situation described by you two?
00:01:37.840,00:01:39.680,两位说到的这样的一种状况,,,
00:01:40.040,00:01:42.280,背后一定有非常复杂的原因,00:01:39.800,00:01:42.400,There must be a complicated reason behind it.
